ID	COLNR	DATE	LongD	LongM	LongS	LongH	LatD	LatM	LatS	LatH	SPECIES	SCODE_NEW	SUB_NEW	SP_ID	COUNTRY	ADM1	ADM2	LOCALITY	PLRV1	PLRV2	FROST
174	OKA 4384A	19720322	65	10	34	W	23	34	29	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Tilcara	"Piscuno, Casa Colorado-Molulo road."		S	100
175	OKA 4393	19720322	65	10	34	W	23	34	29	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Tilcara	"Piscuno, Casa Colorado-Molulo road."		S	100
176	OKA 4383B	19720322	65	10	34	W	23	34	29	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Tilcara	"Piscuno, Casa Colorado-Molulo road."		S	100
177	OKA 4387	19720322	65	10	34	W	23	34	29	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Tilcara	"Piscuno, Casa Colorada-Molulo road."		S	100
181	OKA 4413	19720324	65	10	0	W	23	35	0	S	S. acaule Bitter	acl	AEM	1	ARGENTINA	Jujuy	Tilcara	"Piedra Parada, Morron del Carrascal."		S	100
182	OKA 4414	19720324	65	10	0	W	23	35	0	S	S. acaule Bitter	acl	AEM	1	ARGENTINA	Jujuy	Tilcara	"Piedra Parada, Morron del Carrascal."		S	100
183	OKA 6733	19780416	65	10	0	W	23	6	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	Aparzo.		S	100
184	OKA 6735B	19780416	65	10	0	W	23	6	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	Aparzo.		S	100
185	OKA 6750	19780417	65	10	0	W	23	6	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	Aparzo.		S	100
186	OKA 6887	19780417	65	10	0	W	23	6	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	Aparzo.		S	100
188	OKA 4377	19720321	65	9	15	W	23	33	40	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Tilcara	"Huairahuasi, Casa Colorado a Molulo."		S	100
189	OKA 4379	19720322	65	9	15	W	23	33	40	S	S. acaule Bitter	acl	AEM	1	ARGENTINA	Jujuy	Tilcara	"Tembriojo, Huairahuase a Molulo."		S	100
194	OKA 6742	19780416	65	7	0	W	23	7	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	"Palca de Aparzo, 41 km E of Humahuaca."		S	100
195	OKA 6741	19780416	65	7	0	W	23	7	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	"Palca de Aparzo, 41 km E of Humahuaca."		S	100
197	OKA 4459A	19720329	65	6	0	W	23	8	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	"Palca de Aparzo, 1 km S of Aparzo via the road to Ciznzo."		S	100
198	OKA 5437	19740329	65	6	0	W	22	17	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Santa Victoria	"52 km E of Abra de Lizoite, route 5."		S	100
199	OKA 5441	19740329	65	6	0	W	22	17	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Santa Victoria	"52 km E of Abra de Lizoite, route 5."		S	100
200	OKA 5442B	19740329	65	6	0	W	22	17	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Santa Victoria	"52 km E of Abra de Lizoite, route 5."		S	100
201	OKA 4458	19720329	65	6	0	W	23	8	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	"Palca de Aparzo, 1 km S of Abarzo via the road to Cianzo."		S	100
205	OKA 4447	19720328	65	5	0	W	23	9	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	"Aparzo, E of Humahuaca."		S	100
208	OKA 6309	19760205	65	4	0	W	22	22	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Santa Victoria	Triqohuaico.		S	100
209	HJT 1029	19530226	65	4	0	W	19	38	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	Potosi	Linares	"Frias.   Potosi, in the city park."		S	100
211	HOF 2089	19710328	65	3	0	W	22	13	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Santa Victoria	Abra Apacheta.		S	100
212	HOF 2090	19710328	65	3	0	W	22	13	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Santa Victoria	Abra Apacheta.		S	100
213	OKA 4483	19720204	65	3	0	W	23	11	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	Chiquero (Sa de Zenta).		S	100
214	OKA 4484	19720204	65	3	0	W	23	11	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	"Chiquero (Sa de Zenta), en la quebrada del arroyo de Zenta."		S	100
216	HHCH 4702	19710314	65	3	0	W	21	31	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	Tarija	Mendez	Avilez.  30 km from Iscayachi on the road to Villazon.		S	100
218	OKA 5434	19740329	65	2	55	W	22	13	52	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Santa Victoria	"50 km E of Abra de Lizoite, route 5, near Santa Victoria."		S	100
224	OKA 4465	19720330	65	0	0	W	23	10	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Oran	"Sierra de Zenta, Alto de Piedras, Aparzo and Santa Cruz."		S	100
225	OCH 11983	19780131	65	0	0	W	21	50	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	Tarija		"Aviles.  Near Laguna de Tajsara, south shores."		S	100
232	OKA 4466	19720331	64	57	0	W	23	10	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Oran	"Sierra de Zenta, Abra del Volcan, road to Abra de Zenta and Santa Cruz."		S	100
233	OKA 4470	19720331	64	57	0	W	23	10	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Oran	"Sierra de Zenta, Abra del Volcan, road to Abra de Zenta and Santa Cruz."		S	100
234	OKA 4473	19720321	64	57	0	W	23	10	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Oran	"Sierra de Zenta, Abra de Volcan."		S	100
235	OKA 4474	19720331	64	57	0	W	23	10	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Oran	A cave on the trail from Abra de Zenta to Santa Cruz.		S	100
238	HOF 1916	19710310	64	54	0	W	22	15	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Santa Victoria	"Abra de Meson, El Meson, E of Abra."		S	100
241	HOF 1928	19710310	64	52	0	W	22	16	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Santa Victoria	Laqunita.		S	100
267	OCH 5035		76	38	5	W	11	33	12	S	S. acaule Bitter	acl	ACL	1	PERU	Lima	Canta	Canta.  Quinan hill above Lachaqui.		S	100
275	OCH 11320		76	14	0	W	12	9	0	S	S. acaule Bitter	acl	ACL	1	PERU	Lima	Huarochiri	Huarochiri		S	100
277	OCH 11324		76	14	0	W	12	9	0	S	S. acaule Bitter	acl	ACL	1	PERU	Lima	Huarochiri	Huarochiri		S	100
281	OCH 11296		76	5	0	W	10	40	0	S	S. acaule Bitter	acl	PNE	1	PERU	Pasco	Pasco			S	100
282	OCHS 11296		76	4	48	W	10	40	12	S	S. acaule Bitter	acl		1	PERU	Pasco	Pasco	Gloriapata		S	100
283	HJT 1341	19530409	75	58	0	W	11	27	0	S	S. acaule Bitter	acl	PNE	1	PERU	Junin	Tarma	"Tarma.  15 km towards Junin from La Oroya, Casaracra."		S	100
290	OCH 11604		75	26	0	W	11	42	0	S	S. acaule Bitter	acl	PNE	1	PERU	Junin	Jauja	"Yauli, Alturas de Huaymanta."		S	100
294	HJT 5610	19740228	74	54	0	W	12	42	0	S	S. acaule Bitter	acl	ACL	1	PERU	Huancavelica	Huancavelica	"Yatunpampa, 51 km from Isenchaca to Huancavelica."		S	100
295	HJT 5401	19740228	74	51	0	W	12	51	0	S	S. acaule Bitter	acl	PNE	1	PERU	Huancavelica	Huancavelica	"Huancavelica to Lircay, km 26."		S	100
296	HJT 5488	19740228	74	49	0	W	12	54	0	S	S. acaule Bitter	acl	PNE	1	PERU	Huancavelica	Angares	"Angaraes.  Huancavelica to Lircay, 42 km."		S	100
298	OCH 11602		74	23	0	W	14	40	0	S	S. acaule Bitter	acl	PNE	1	PERU	Ayacucho	Lucanas	"Condorsenca, Pampa Galeras"		S	100
299	OCH 11603		74	23	0	W	14	40	0	S	S. acaule Bitter	acl	PNE	1	PERU	Ayacucho	Lucanas	"Condorsenca, Pampa Galeras"		S	100
305	HJT 1409	19530417	74	16	26	W	13	33	17	S	S. acaule Bitter	acl	PNE	1	PERU	Ayacucho	Cangallo	Cangallo.  38 km towards Andahuaylas from Ayacucho.		S	100
306	OCH S-39		74	16	26	W	13	33	17	S	S. acaule Bitter	acl	ACL	1	PERU	Ayacucho	Cangallo	"Punas de Tocto, on Ayacucho-Andahuaylas road."		S	100
312	OCHS 10112		74	10	12	W	13	28	12	S	S. acaule Bitter	acl		1	PERU	Ayacucho	Huamanga	Minas Ckucho		S	100
313	OCHS 10113		74	10	12	W	13	28	12	S	S. acaule Bitter	acl		1	PERU	Ayacucho	Huamanga	Minas Ckucho		S	100
325	OCH 10979		73	47	0	W	14	34	0	S	S. acaule Bitter	acl	ACL	1	PERU	Ayacucho	Lucanas	Lucanas		S	100
329	OCHS 9829		73	28	48	W	14	7	12	S	S. acaule Bitter	acl		1	PERU	Apurimac	Andahuaylas	Road between Chasqui and  Ckasa		S	100
331	HJT 1502	19530421	72	37	2	W	13	36	52	S	S. acaule Bitter	acl	ACL	1	PERU	Apurimac	Abancay	Abancay.  37 km from Avancay towards Cuzco.		S	100
337	EBS 1826		71	59	0	W	13	31	0	S	S. acaule Bitter	acl	ACL	1	PERU	Cuzco	Quispicanchis	Ilpa		S	100
338	HJT 5904		71	46	0	W	15	12	0	S	S. acaule Bitter	acl	ACL	1	PERU	Arequipa	Caylloma	Cailloma.  Utupara.		S	100
339	OCH 5122		71	46	0	W	15	12	0	S	S. acaule Bitter	acl	ACL	1	PERU	Arequipa	Caylloma	Cailloma.  Utupara.		S	100
342	CPC 537.6		71	24	0	W	14	29	0	S	S. acaule Bitter	acl	ACL	1	PERU	Cuzco	Canas	"Checca, Canas."		S	100
343	CPC 537.8		71	24	0	W	14	29	0	S	S. acaule Bitter	acl	ACL	1	PERU	Cuzco	Canas	"Checca, Canas."		S	100
345	OCH 5102		71	17	2	W	15	4	26	S	S. acaule Bitter	acl	ACL	1	PERU	Arequipa	Caylloma	Cailloma.  Pulpera-Shibayo.		S	100
353	OCH 11605		70	55	0	W	13	30	0	S	S. acaule Bitter	acl	ACL	1	PERU	Cuzco	Quispicanchis	Marcapata		S	100
354	HHCH 5081	19710408	70	45	0	W	14	45	0	S	S. acaule Bitter	acl	ACL	1	PERU	Puno	Melgar	"Melgar.  From Santa Rosa, 17 km before Aquas Calientes."		S	100
355	HJT 1086	19530311	70	45	0	W	15	52	0	S	S. acaule Bitter	acl	ACL	1	PERU	Puno	San Roman	San Roman.  Hacienda Tincopalca.		S	100
366	HHCH 4116	19710110	70	8	0	W	15	30	0	S	S. acaule Bitter	acl	ACL	1	PERU	Puno	San Roman	Juliaca.		S	100
369	HHCH 5075	19710407	70	2	0	W	15	50	0	S	S. acaule Bitter	acl	ACL	1	PERU	Puno	Puno	Sillustani.		S	100
370	EBS 1868		70	2	0	W	15	50	0	S	S. acaule Bitter	acl	ACL	1	PERU	Puno	Puno	Puno-Cuzco		S	100
371	OCH 2045	19530228	70	2	0	W	15	50	0	S	S. acaule Bitter	acl	ACL	1	PERU	Puno	Puno	"Cabrasillo, near Puno."		S	100
374	OCH 5107		69	45	0	W	15	14	0	S	S. acaule Bitter	acl	ACL	1	PERU	Puno	Huancane	Cailloma.  Viscachani.		S	100
376	EBS 1827		69	40	0	W	16	5	0	S	S. acaule Bitter	acl	ACL	1	PERU	Puno	Chucuito	Ilave		S	100
402	OCHS 11912	19780131	69	4	0	W	15	45	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Camacho	Camacho.  Vicinity of Carabuco.		S	100
410	OCHS 11895	19780227	68	52	0	W	16	13	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Manco Kapac	Copacabana.  Near Tiquina on side of Copacabana.		S	100
412	AST 1	19740226	68	51	0	W	17	2	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Pacajes	"Pacajes.  Road to Antaquira, 8 km from Caquiaviri."		S	100
419	OCHS 11818	19771223	68	46	12	W	16	1	12	S	S. acaule Bitter	acl		1	BOLIVIA	La Paz	Omasuyos	Near Achacachi		S	100
420	OCH 11818	19780131	68	46	0	W	16	1	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Omasuyos	Omasuyos.  Near Achacahi.		S	100
421	OCHS 11910	19780307	68	46	0	W	16	1	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Omasuyos	Omasuyos.  The highest pass between Achacahi.		S	100
428	HHCH 5052	19710405	68	42	0	W	16	33	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Ingavi	Ingavi.  Ruins of Tiahuanaco.		S	100
429	EBS 1863		68	42	0	W	16	33	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Ingavi	Tiahuanaco		S	100
431	EBS 1857		68	40	0	W	16	2	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Omasuyos	Antiplano Station		S	100
438	EBS 1824		68	37	42	W	15	46	39	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Larecaja	Sorata Pass		S	100
439	HHCH 4848	19710328	68	35	0	W	17	5	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Pacajes	"Pacajes.  Comanche hill, on road from Viacha to Corocoro."		S	100
451	HHCH 4842	19710326	68	9	0	W	16	30	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Murillo	Murillo.  La Paz municipal cemetery.		S	100
460	OKA 4271	19720208	67	50	0	W	28	42	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	La Rioja	Famatina	"Sierra de Famatina, Puesto de La Cienaga Grande."		S	100
462	HJT 1897	19560308	67	42	0	W	28	57	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	La Rioja	Famatina	Between Cuevas de Norono and Encrucijada.		S	100
465	OKA 6081	19750314	67	41	32	W	28	58	5	S	S. acaule Bitter	acl	AEM	1	ARGENTINA	La Rioja	Famatina	"La Encrucijada, 21 km SW of Los Corrales, Sierra de Famatina."		S	100
466	OKA 6082	19750314	67	41	32	W	28	58	5	S	S. acaule Bitter	acl	AEM	1	ARGENTINA	La Rioja	Famatina	"La Encrucijada, Sierra de Famatina."		S	100
468	OKA 6086	19750314	67	41	32	W	28	58	5	S	S. acaule Bitter	acl	AEM	1	ARGENTINA	La Rioja	Famatina	"Sierra de Famatina, La Encrucijada."		S	100
469	OKA 6087	19750314	67	41	32	W	28	58	5	S	S. acaule Bitter	acl	AEM	1	ARGENTINA	La Rioja	Famatina	"La Encrucijada, Sierra de Famatina."		S	100
470	HJT 1898	19560308	67	41	32	W	28	58	5	S	S. acaule Bitter	acl	AEM	1	ARGENTINA	La Rioja	Famatina	La Encrucijada.		S	100
471	OKA 6083	19750314	67	41	32	W	28	58	5	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	La Rioja	Famatina	"Sierra de Famatina, La Encrucijada."		S	100
472	HHRO 3407	19660205	67	41	32	W	28	58	5	S	S. acaule Bitter	acl	AEM	1	ARGENTINA	La Rioja	Famatina	"Sierra Famatina, valley of Rio Amarillo above La Encrucijada."		S	100
473	OKA 6055	19750312	67	41	25	W	28	56	19	S	S. acaule Bitter	acl	AEM	1	ARGENTINA	La Rioja	Famatina	"Sierra de Famatina, Puesto Real Vieja, Cano de las Pircas."		S	100
496	HHCH 4236	19710123	67	9	0	W	17	22	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Inquisivi	Aroma.  Banos de Viscachani.		S	100
510	HOF 1692	19700101	66	54	0	W	23	4	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Susques	"Road to Coranzuli, km 1333, near Tore."		S	100
534	OKA 5801	19740420	66	23	0	W	22	14	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Santa Catalina	11 km W of Oros.		S	100
537	HHCH 4271	19710127	66	22	0	W	17	19	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	Cochabamba	Quillacollo	"Quillacollo.  28 km on road from Quillacollo to Morachata, between Janco Cala and Puente San Miguel."		S	100
539	OKA 5788	19740419	66	21	0	W	22	15	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Santa Catalina	6 km W of Oros.		S	100
540	OKA 5784	19740419	66	20	0	W	22	15	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Santa Catalina	5 km W of Oros.		S	100
543	OKA 5778	19740419	66	19	0	W	22	15	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Santa Catalina	"Quebrada de Oros, 4 km W of Oros."		S	100
544	UGN 4773	19630409	66	18	0	W	17	16	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	Cochabamba	Quillacollo	"Puente San Miguel, Tunari Range, above Cochabamba."		S	100
546	OKA 4017	19710411	66	15	0	W	22	32	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Rinconada	"Near Abra de Fundiciones, 10 km S of Rinconada."		S	100
547	OKA 4835	19730321	66	13	0	W	24	29	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Poma	"Negra Muerta, route 49, 10 km S of Abray Acay."		S	100
548	OKA 4863	19730328	66	13	0	W	24	29	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Poma	"Negra Muerta, 10 km S of Abra Acay."		S	100
550	OKA 4027A	19710411	66	12	0	W	22	30	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Rinconada	8 km SW of Rinconada.		S	100
552	OKA 4031	19710411	66	12	0	W	22	28	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Rinconada	"Salveayoc, 5 km SW of Rinconada."		S	100
553	OKA 4043	19710417	66	12	0	W	24	39	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Poma	"Puerta de Tomayos, 20 km N of La Poma."		S	100
554	OKA 4834	19730322	66	12	0	W	24	30	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Poma	9.5 km S of Abra de Acay.		S	100
555	OKA 4838	19730321	66	12	0	W	24	32	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Poma	"Route 40, El Rodeo."		S	100
556	OKA 4864	19730328	66	12	0	W	24	30	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Poma	"3 km S of Negra Muerta, on route 40."		S	100
557	OKA 4924	19730405	66	12	0	W	24	39	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Poma	"Esquina Azul, route 40."		S	100
558	OKA 4865	19730328	66	12	0	W	24	30	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Poma	"5 km S of Negra Muerta, on route 40."		S	100
559	OKA 5773	19740419	66	12	0	W	22	13	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Santa Catalina	"Corimayo, between Timon Cruz and Oros."		S	100
560	OKA 5517	19740204	66	12	0	W	22	28	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Rinconada	"Salveayoc, 5 km SW of Rinconada."		S	100
564	OKA 5496	19740204	66	11	0	W	21	53	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Santa Catalina	"30 km W of Catalina, on the way to El Angosto."		S	100
565	OKA 5509	19740204	66	11	0	W	21	53	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Santa Catalina	"30 km W of Santa Catalina, near El Angosto."		S	100
566	OKA 5528	19740204	66	11	0	W	22	26	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Rinconada	Rinconada.		S	100
44	HJT 312	19560222	65	51	0	W	25	9	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Chicoana	Cuesta de Obispo.		S	
52	HHR 3717	19660305	65	46	0	W	25	10	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Chicoana	"5 km above Escoipe on the road to Cachi, Cuesta del Obispo."		S	
84	HHCH 4588	19710307	65	40	0	W	19	38	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	Potosi	Linares	"Frias.  On road to Lecherias, 0.5km below Potosi."		S	
112	OKA 5762	19740418	65	27	0	W	22	10	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Yavi	"3 km SE of Yavi, Finca de Alejandro Calisaya."		S	
150	HOF 1620	19700101	65	14	0	W	22	20	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Santa Victoria	Atuya.		S	
152	HHCH 4324	19710102	65	13	48	W	20	37	48	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	Chuquisaca	Nor Cinti	"Nor Cinti.  126 km on road from Potosi to Camargo, near Padcoyo."		S	
159	HJT 994	19530220	65	12	48	W	21	55	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	Tarija		Avilez.  Between Abra Tincuya and Quebrada Honda.		S	
270	OCH S-55	19670331	76	32	0	W	9	52	0	S	S. acaule Bitter	acl	ACL	1	PERU	Huanuco	Dos de Mayo	Dos de Mayo.  Alturas Jacas.		S	
373	HHCH 5071	19710406	69	58	0	W	15	18	0	S	S. acaule Bitter	acl	ACL	1	PERU	Puno	Huancane	1 km past Taraco on the road from Juliaca to Huancane.		S	
413	HHCH 4854	19710328	68	51	0	W	17	2	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	La Paz	Pacajes	Pacajes.  2 km beyond Caquiaveri on the road to Rio Desaguadero.		S	
464	HHRO 3396	19660205	67	41	32	W	28	58	5	S	S. acaule Bitter	acl	AEM	1	ARGENTINA	La Rioja	Famatina	"Just above La Encrucijada, in a small valley."		S	
467	OKA 6085A	19750314	67	41	32	W	28	58	5	S	S. acaule Bitter	acl	AEM	1	ARGENTINA	La Rioja	Famatina	"Sierra de Famatina, La Encrucijada."		S	
706	OCH S-17		72	56	0	W	13	30	0	S	S. acaule Bitter	acl		1	PERU	Apurimac	Abancay	Parguania road from Coinora to Huanipaca.		S	
32	AST 86	19740406	65	57	0	W	19	36	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	Potosi	Tomas Frias	Frias.  25 km from Potosi up the Cayara Valley by Cayara.	S		100
99	HOF 1571	19700101	65	33	0	W	24	2	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Capital	Pie de la Cuesta.	S		100
4	HOHL 303	19870420	66	10	0	W	17	17	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	Cochabamba	Cercado	"Prov. Cercado.  Parque Tunari.  Road up from the district of Cala Cala in Cochabamba.  25 km from the plazuela at Cala Cala, 20 km from the new park entrance, taking left fork near the top of the ridge.  Plac"			100
12	OKA 7648	19830424	66	7	0	W	24	19	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Rosario de Lerma	"La Bomba (Encrucijada), km 180 on route 51."			100
35	OKA 7434	19830410	65	54	0	W	25	17	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	San Carlos	"San Carlos.  11 km south of route 59, road to Mina Don Otto."			100
36	OKA 7659C	19830428	65	54	0	W	25	7	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Cachi	"Rosario de Lerma.  Between Cienaga and Cerro Negro, 29 km east from the crossing with route 59."			100
41	OKA 7503	19830320	65	52	0	W	25	10	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Chicoana	"Chicoana.  Cuesta del Obispo, Valle Encantado."			100
50	HAO 116	19860321	65	48	0	W	21	8	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	Potosi	Sud Chichas	Prov. Sud Chicas or Nor Chicas. Rio Blanco. 39-40 km from Tupiza checkpoint on road to Cotagaita. About 350 m from road.			100
66	HAO 122	19860322	65	44	0	W	19	32	0	S	S. acaule Bitter	acl	ACL	1	BOLIVIA	Potosi	Tomas Frias	Prov. Frias. 6 km from checkpoint leaving Potosi on way to Sucre. Karachi Pampa.			100
67	HJT 6347	19790303	65	44	0	W	26	45	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Tucuman	Tafi del Valle	"Km 82 between Tafi del Valle and Infiernillo, from the road up towards Quebrada Honda."			100
78	HJT 358	19520328	65	42	0	W	23	13	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Cochinoca	"Mina Aguilar, near the mill."			100
85	OKA 7576	19830404	65	40	0	W	24	6	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Capital	Capital.  Ovejeria about ten hours from Leon by mule.			100
87	OKA 7574	19830404	65	39	0	W	24	5	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Capital	"Abra de Cerrillos, on trail from Molinos to Ovejeria."			100
88	OKA 7573	19830404	65	39	0	W	24	5	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Capital	"Falda Grande, on trail from Molinos to Ovejeria."			100
92	OKA 7487	19830218	65	35	38	W	23	59	25	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Capital	"Quebrada de Tolara, 1 km from Molinos."			100
93	OKA 7564	19830304	65	35	38	W	23	59	25	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Capital	"Capital.  Quebrada de Tolara, 1 km from Molinos."			100
94	OKA 7557	19830304	65	35	38	W	23	59	25	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Capital	"Molinos, about 9 hours by mule NW of Leon."			100
95	OKA 7551	19830204	65	35	17	W	24	0	37	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Capital	"Corral Grande, 7 hours by mule from Leon to Molinos."			100
97	OKA 7536	19830327	65	35	0	W	24	36	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Rosario de Lerma	"Rosario de Lerma.  Guayar, Puesto de Las Lajas, between Ovejeria and San Jose, about 1.5 days from Castellanos."			100
98	OKA 7529	19830326	65	34	31	W	24	37	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Salta	Rosario de Lerma	"Rosario de Lerma, Cordon de Lesser, Abra de Potro Muerto, 12 hours by mule from Castellanos."			100
132	OKA 7627	19830416	65	19	0	W	22	56	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	"Chaupi Rodero, road from Iturbe to Iruya."			100
133	OKA 7628B	19830416	65	19	0	W	22	56	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Humahuaca	"Humahuaca.  chaupi Rodero, road from Iturbe to Iruya."			100
147	SLU 4114	19530131	65	16	0	W	23	33	0	S	S. acaule Bitter	acl	ACL	1	ARGENTINA	Jujuy	Tilcara	"Abra de Remate, subida."			100
